"","Oeuvre","motifs","n","total","nrel","Balzac-Goriot.txt-ut8.txt","Flaubert-Bovary.txt-ut8.txt","Huysmans-Rebours.txt-ut8.txt"
"26325","Flaubert-Bovary.txt-ut8.txt","VIMP sur le NCCOR de",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26326","Flaubert-Bovary.txt-ut8.txt","VIMP toujours le NC à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26327","Flaubert-Bovary.txt-ut8.txt","VIMP tout ADJ , et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26328","Flaubert-Bovary.txt-ut8.txt","VIMP tout le NC de",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26329","Flaubert-Bovary.txt-ut8.txt","VIMP tout le NUM ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26330","Flaubert-Bovary.txt-ut8.txt","VIMP un ADJ NC ADJ",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"26331","Flaubert-Bovary.txt-ut8.txt","VIMP un ADJ NC PPAS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26332","Flaubert-Bovary.txt-ut8.txt","VIMP un NC , VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26333","Flaubert-Bovary.txt-ut8.txt","VIMP un NC ; elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26334","Flaubert-Bovary.txt-ut8.txt","VIMP un NC . elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26335","Flaubert-Bovary.txt-ut8.txt","VIMP un NC . le",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26336","Flaubert-Bovary.txt-ut8.txt","VIMP un NC à DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26337","Flaubert-Bovary.txt-ut8.txt","VIMP un NC à le",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26338","Flaubert-Bovary.txt-ut8.txt","VIMP un NC ADJ et",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26339","Flaubert-Bovary.txt-ut8.txt","VIMP un NC de DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26340","Flaubert-Bovary.txt-ut8.txt","VIMP un NC de NCABS",2,141162,1.41681188988538e-05,-0.3382,0.4388,0.4628
"26341","Flaubert-Bovary.txt-ut8.txt","VIMP un NC où se",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26342","Flaubert-Bovary.txt-ut8.txt","VIMP un NC PPAS .",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26343","Flaubert-Bovary.txt-ut8.txt","VIMP un NC sur le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26344","Flaubert-Bovary.txt-ut8.txt","VIMP vers le NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26345","Flaubert-Bovary.txt-ut8.txt","voilà , PRES le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26346","Flaubert-Bovary.txt-ut8.txt","voilà le NC bientôt ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26347","Flaubert-Bovary.txt-ut8.txt","vous en PRES pas ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26348","Flaubert-Bovary.txt-ut8.txt","vous être un NC !",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26349","Flaubert-Bovary.txt-ut8.txt","vous INF de le NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26350","Flaubert-Bovary.txt-ut8.txt","vous ne avoir pas PPAS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26351","Flaubert-Bovary.txt-ut8.txt","vous PRES , PRES le",2,141162,1.41681188988538e-05,0.6751,0.4388,-0.5938
"26352","Flaubert-Bovary.txt-ut8.txt","vous PRES à le NC",2,141162,1.41681188988538e-05,1.3389,-0.4392,-0.8314
"26353","Flaubert-Bovary.txt-ut8.txt","vous PRES DETPOSS NC .",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26354","Flaubert-Bovary.txt-ut8.txt","vous VIMP de le ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26355","Flaubert-Bovary.txt-ut8.txt","vous vous PRES de le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26356","Flaubert-Bovary.txt-ut8.txt","VPS , de le NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26357","Flaubert-Bovary.txt-ut8.txt","VPS , de un NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26358","Flaubert-Bovary.txt-ut8.txt","VPS , elle VPS le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26359","Flaubert-Bovary.txt-ut8.txt","VPS , en PPRES ,",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"26360","Flaubert-Bovary.txt-ut8.txt","VPS , et , comme",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26361","Flaubert-Bovary.txt-ut8.txt","VPS , le NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26362","Flaubert-Bovary.txt-ut8.txt","VPS , pour lui INF",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26363","Flaubert-Bovary.txt-ut8.txt","VPS , un jour ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26364","Flaubert-Bovary.txt-ut8.txt","VPS ; elle se VPS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26365","Flaubert-Bovary.txt-ut8.txt","VPS ; il lui VPS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26366","Flaubert-Bovary.txt-ut8.txt","VPS ; il se PRES",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26367","Flaubert-Bovary.txt-ut8.txt","VPS ; mais le NCABS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26368","Flaubert-Bovary.txt-ut8.txt","VPS . ce être un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26369","Flaubert-Bovary.txt-ut8.txt","VPS . elle se VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26370","Flaubert-Bovary.txt-ut8.txt","VPS . elle VPS le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26371","Flaubert-Bovary.txt-ut8.txt","VPS . il VPS ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26372","Flaubert-Bovary.txt-ut8.txt","VPS . le NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26373","Flaubert-Bovary.txt-ut8.txt","VPS . le NC de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26374","Flaubert-Bovary.txt-ut8.txt","VPS . le NC VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26375","Flaubert-Bovary.txt-ut8.txt","VPS . mais , à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26376","Flaubert-Bovary.txt-ut8.txt","VPS à DETPOSS NC ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26377","Flaubert-Bovary.txt-ut8.txt","VPS à DETPOSS NC ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26378","Flaubert-Bovary.txt-ut8.txt","VPS à DETPOSS NC un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26379","Flaubert-Bovary.txt-ut8.txt","VPS à INF , et",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26380","Flaubert-Bovary.txt-ut8.txt","VPS à INF . elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26381","Flaubert-Bovary.txt-ut8.txt","VPS à INF . NP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26382","Flaubert-Bovary.txt-ut8.txt","VPS à INF devant lui",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26383","Flaubert-Bovary.txt-ut8.txt","VPS à le NC un",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26384","Flaubert-Bovary.txt-ut8.txt","VPS à le NCCOR ;",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26385","Flaubert-Bovary.txt-ut8.txt","VPS à lui INF de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26386","Flaubert-Bovary.txt-ut8.txt","VPS à lui INF DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26387","Flaubert-Bovary.txt-ut8.txt","VPS ADJ de INF un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26388","Flaubert-Bovary.txt-ut8.txt","VPS ADV , le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26389","Flaubert-Bovary.txt-ut8.txt","VPS ADV . ce être",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26390","Flaubert-Bovary.txt-ut8.txt","VPS ADV à se INF",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26391","Flaubert-Bovary.txt-ut8.txt","VPS ADV dans le NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26392","Flaubert-Bovary.txt-ut8.txt","VPS ADV de le NC",2,141162,1.41681188988538e-05,-0.5824,-0.4392,1.2142
"26393","Flaubert-Bovary.txt-ut8.txt","VPS ADVMAN le NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26394","Flaubert-Bovary.txt-ut8.txt","VPS ADVMAN un NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26395","Flaubert-Bovary.txt-ut8.txt","VPS chez lui . il",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26396","Flaubert-Bovary.txt-ut8.txt","VPS comme un NC ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26397","Flaubert-Bovary.txt-ut8.txt","VPS comme un NC de",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26398","Flaubert-Bovary.txt-ut8.txt","VPS contre le NC ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26399","Flaubert-Bovary.txt-ut8.txt","VPS contre le NC de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26400","Flaubert-Bovary.txt-ut8.txt","VPS contre un NC pour",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26401","Flaubert-Bovary.txt-ut8.txt","VPS dans le ADJ NC",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26402","Flaubert-Bovary.txt-ut8.txt","VPS dans le NC INF",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26403","Flaubert-Bovary.txt-ut8.txt","VPS dans le NC NUM",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26404","Flaubert-Bovary.txt-ut8.txt","VPS dans un NC de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26405","Flaubert-Bovary.txt-ut8.txt","VPS de ADJ NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26406","Flaubert-Bovary.txt-ut8.txt","VPS de DETPOSS NC ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26407","Flaubert-Bovary.txt-ut8.txt","VPS de DETPOSS NC ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26408","Flaubert-Bovary.txt-ut8.txt","VPS de DETPOSS NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26409","Flaubert-Bovary.txt-ut8.txt","VPS de DETPOSS NC ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26410","Flaubert-Bovary.txt-ut8.txt","VPS de le INF ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26411","Flaubert-Bovary.txt-ut8.txt","VPS de le NC ;",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26412","Flaubert-Bovary.txt-ut8.txt","VPS de le NC tout",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26413","Flaubert-Bovary.txt-ut8.txt","VPS de lui INF INF",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26414","Flaubert-Bovary.txt-ut8.txt","VPS de NC tout le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26415","Flaubert-Bovary.txt-ut8.txt","VPS de un NC à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26416","Flaubert-Bovary.txt-ut8.txt","VPS de un NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26417","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NC , DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26418","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NC . elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26419","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NC . il",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26420","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NC de NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26421","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NC et VPS",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"26422","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NCABS à le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26423","Flaubert-Bovary.txt-ut8.txt","VPS DETPOSS NCCOR , et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26424","Flaubert-Bovary.txt-ut8.txt","VPS devant le NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26425","Flaubert-Bovary.txt-ut8.txt","VPS en NC , dans",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26426","Flaubert-Bovary.txt-ut8.txt","VPS en NC . le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26427","Flaubert-Bovary.txt-ut8.txt","VPS encore un fois le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26428","Flaubert-Bovary.txt-ut8.txt","VPS et VPS . mais",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26429","Flaubert-Bovary.txt-ut8.txt","VPS il . et elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26430","Flaubert-Bovary.txt-ut8.txt","VPS il en PPRES .",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26431","Flaubert-Bovary.txt-ut8.txt","VPS INF de NP le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26432","Flaubert-Bovary.txt-ut8.txt","VPS INF DETPOSS ADJ NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26433","Flaubert-Bovary.txt-ut8.txt","VPS INF DETPOSS NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26434","Flaubert-Bovary.txt-ut8.txt","VPS INF le NC dans",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26435","Flaubert-Bovary.txt-ut8.txt","VPS INF par le NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26436","Flaubert-Bovary.txt-ut8.txt","VPS INF sur le NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26437","Flaubert-Bovary.txt-ut8.txt","VPS INF un NC de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26438","Flaubert-Bovary.txt-ut8.txt","VPS jusque à DETPOSS NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26439","Flaubert-Bovary.txt-ut8.txt","VPS le ADJ NC .",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26440","Flaubert-Bovary.txt-ut8.txt","VPS le NC , en",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26441","Flaubert-Bovary.txt-ut8.txt","VPS le NC , plus",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26442","Flaubert-Bovary.txt-ut8.txt","VPS le NC , puisque",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26443","Flaubert-Bovary.txt-ut8.txt","VPS le NC , que",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26444","Flaubert-Bovary.txt-ut8.txt","VPS le NC ; il",2,141162,1.41681188988538e-05,-0.3382,0.4388,0.4628
"26445","Flaubert-Bovary.txt-ut8.txt","VPS le NC ; ils",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26446","Flaubert-Bovary.txt-ut8.txt","VPS le NC ; on",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26447","Flaubert-Bovary.txt-ut8.txt","VPS le NC . elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26448","Flaubert-Bovary.txt-ut8.txt","VPS le NC . et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26449","Flaubert-Bovary.txt-ut8.txt","VPS le NC . il",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26450","Flaubert-Bovary.txt-ut8.txt","VPS le NC . INTJ",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26451","Flaubert-Bovary.txt-ut8.txt","VPS le NC . monsieur",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26452","Flaubert-Bovary.txt-ut8.txt","VPS le NC . pourquoi",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26453","Flaubert-Bovary.txt-ut8.txt","VPS le NC ADJ ,",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26454","Flaubert-Bovary.txt-ut8.txt","VPS le NC ADJ ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26455","Flaubert-Bovary.txt-ut8.txt","VPS le NC en se",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26456","Flaubert-Bovary.txt-ut8.txt","VPS le NC le NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26457","Flaubert-Bovary.txt-ut8.txt","VPS le NCABS de un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26458","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR ; puis",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26459","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR . elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26460","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR . le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26461","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR comme quelqu'un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26462","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR de le",2,141162,1.41681188988538e-05,0.7575,-0.4392,-0.326
"26463","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR devant DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26464","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR en NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26465","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR pour INF",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26466","Flaubert-Bovary.txt-ut8.txt","VPS le NCCOR sur DETPOSS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26467","Flaubert-Bovary.txt-ut8.txt","VPS même à le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26468","Flaubert-Bovary.txt-ut8.txt","VPS NP , qui VIMP",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26469","Flaubert-Bovary.txt-ut8.txt","VPS NP . le NC",2,141162,1.41681188988538e-05,0.6751,0.4388,-0.5938
"26470","Flaubert-Bovary.txt-ut8.txt","VPS NP dans le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26471","Flaubert-Bovary.txt-ut8.txt","VPS NUM NC sur le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26472","Flaubert-Bovary.txt-ut8.txt","VPS pas à INF de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26473","Flaubert-Bovary.txt-ut8.txt","VPS pour DETPOSS NC un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26474","Flaubert-Bovary.txt-ut8.txt","VPS que elle avoir un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26475","Flaubert-Bovary.txt-ut8.txt","VPS que il ne VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26476","Flaubert-Bovary.txt-ut8.txt","VPS que le NC ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26477","Flaubert-Bovary.txt-ut8.txt","VPS se INF ADV de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26478","Flaubert-Bovary.txt-ut8.txt","VPS se INF en NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26479","Flaubert-Bovary.txt-ut8.txt","VPS sur DETPOSS NCCOR .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26480","Flaubert-Bovary.txt-ut8.txt","VPS sur le NC NUM",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26481","Flaubert-Bovary.txt-ut8.txt","VPS sur le NC un",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26482","Flaubert-Bovary.txt-ut8.txt","VPS sur un NC et",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26483","Flaubert-Bovary.txt-ut8.txt","VPS t il , ce",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26484","Flaubert-Bovary.txt-ut8.txt","VPS t il , je",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26485","Flaubert-Bovary.txt-ut8.txt","VPS t il . ADV",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26486","Flaubert-Bovary.txt-ut8.txt","VPS t il . il",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26487","Flaubert-Bovary.txt-ut8.txt","VPS t il . le",2,141162,1.41681188988538e-05,0.6751,0.4388,-0.5938
"26488","Flaubert-Bovary.txt-ut8.txt","VPS t il . non",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26489","Flaubert-Bovary.txt-ut8.txt","VPS t il avec un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26490","Flaubert-Bovary.txt-ut8.txt","VPS tout à NC dans",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26491","Flaubert-Bovary.txt-ut8.txt","VPS tout de NC à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26492","Flaubert-Bovary.txt-ut8.txt","VPS un ADJ NC ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26493","Flaubert-Bovary.txt-ut8.txt","VPS un NC , et",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"26494","Flaubert-Bovary.txt-ut8.txt","VPS un NC , VPS",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"26495","Flaubert-Bovary.txt-ut8.txt","VPS un NC ADJ de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26496","Flaubert-Bovary.txt-ut8.txt","VPS un NC de le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26497","Flaubert-Bovary.txt-ut8.txt","VPS un NC de NCABS",2,141162,1.41681188988538e-05,0.6751,0.4388,-0.5938
"26498","Flaubert-Bovary.txt-ut8.txt","VPS un NC de NCCOR",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26499","Flaubert-Bovary.txt-ut8.txt","VPS un sorte de NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26500","Flaubert-Bovary.txt-ut8.txt","VPS vers le ADJ NC",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26501","Flaubert-Bovary.txt-ut8.txt","VPS vers le NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26502","Flaubert-Bovary.txt-ut8.txt","vrai , VPS NP ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26503","Flaubert-Bovary.txt-ut8.txt","VSUBP le NC de un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26504","Flaubert-Bovary.txt-ut8.txt","y avoir ADV un NC",2,141162,1.41681188988538e-05,0.9953,-0.3101,-0.7126
"26505","Flaubert-Bovary.txt-ut8.txt","y avoir le ADJ NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26506","Flaubert-Bovary.txt-ut8.txt","y avoir le NC de",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26507","Flaubert-Bovary.txt-ut8.txt","y avoir même de le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26508","Flaubert-Bovary.txt-ut8.txt","y avoir NUM jour ...",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26509","Flaubert-Bovary.txt-ut8.txt","y avoir NUM NC ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26510","Flaubert-Bovary.txt-ut8.txt","y avoir plus rien à",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26511","Flaubert-Bovary.txt-ut8.txt","y avoir quelque NC ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"26512","Flaubert-Bovary.txt-ut8.txt","y avoir t il ?",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26513","Flaubert-Bovary.txt-ut8.txt","y avoir un NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26514","Flaubert-Bovary.txt-ut8.txt","y INF de le NC",2,141162,1.41681188988538e-05,1.3389,-0.4392,-0.8314
"26515","Flaubert-Bovary.txt-ut8.txt","y INF jusque à le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26516","Flaubert-Bovary.txt-ut8.txt","y INF pour avoir un",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26517","Flaubert-Bovary.txt-ut8.txt","y PPRES le NCCOR ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26518","Flaubert-Bovary.txt-ut8.txt","y PPRES plus INF ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26519","Flaubert-Bovary.txt-ut8.txt","y VIMP le NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26520","Flaubert-Bovary.txt-ut8.txt","y VPS plus . il",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"26521","Huysmans-Rebours.txt-ut8.txt","- INTJ ! ce être",2,79201,2.52522064115352e-05,-0.3534,-0.4828,1.2423
"26522","Huysmans-Rebours.txt-ut8.txt",", , PPRES le NC",2,79201,2.52522064115352e-05,-0.3534,-0.4828,1.2423
"26523","Huysmans-Rebours.txt-ut8.txt",", à ADVMAN INF ,",2,79201,2.52522064115352e-05,-0.3534,-0.4828,1.2423
"26524","Huysmans-Rebours.txt-ut8.txt",", à aucun NC ,",2,79201,2.52522064115352e-05,-0.3534,-0.4828,1.2423
"26525","Huysmans-Rebours.txt-ut8.txt",", à DETPOSS NC de",2,79201,2.52522064115352e-05,-0.5302,0.4084,0.8406
"26526","Huysmans-Rebours.txt-ut8.txt",", à DETPOSS NCCOR ,",2,79201,2.52522064115352e-05,-0.5302,0.4084,0.8406
